101,2022,136,2250,0,42.22,71.55,5.907,305.6,11.6,7.865
101,2022,136,2251,0,42.28,71.62,5.458,310.7,12.34,7.865
101,2022,136,2252,0,42.17,71.64,5.948,310.1,9.44,7.865
101,2022,136,2253,0,42.17,71.8,5.831,306.6,11.91,7.865
101,2022,136,2254,0,42.16,71.73,5.319,307.6,10.92,7.865
101,2022,136,2255,0,42.05,71.91,5.224,306.7,14.01,7.865
101,2022,136,2256,0,41.94,72.11,5.586,305.6,9.75,7.865
101,2022,136,2257,0,41.87,72.31,6.13,302.9,10.94,7.865
101,2022,136,2258,0,41.79,72.36,5.838,305.9,12.16,7.865
101,2022,136,2259,0,41.75,72.41,6.759,304.7,11.35,7.865
101,2022,136,2300,0,41.78,72.41,5.849,303,9.38,7.866
101,2022,136,2301,0,41.65,72.5,5.886,303.8,8.06,7.866
101,2022,136,2302,0,41.6,72.7,5.356,299.7,15.08,7.866
101,2022,136,2303,0,41.52,72.77,4.607,303.5,9.95,7.866
101,2022,136,2304,0,41.35,72.96,4.545,301.3,10.28,7.866
101,2022,136,2305,0,41.14,73.44,4.611,302.5,8.09,7.866
101,2022,136,2306,0,41.05,74.03,5.115,303.9,10.96,7.866
101,2022,136,2307,0,40.99,74.41,4.753,302.2,10.43,7.866
101,2022,136,2308,0,40.93,74.67,4.79,301.1,11.49,7.866
101,2022,136,2309,0,40.9,74.97,5.827,299.9,9.04,7.867
101,2022,136,2310,0,40.97,74.98,5.305,303.6,12.8,7.867
101,2022,136,2311,0,40.97,74.91,4.768,304.8,12,7.867
101,2022,136,2312,0,40.95,74.91,4.479,306.4,16.37,7.867
101,2022,136,2313,0,40.9,74.93,5.345,306.8,10.34,7.867
101,2022,136,2314,0,40.92,75.09,5.392,305.1,9.79,7.867
101,2022,136,2315,0,40.89,75.12,4.296,305.2,11.41,7.867
101,2022,136,2316,0,40.77,75.33,4.611,303.4,12.43,7.867
101,2022,136,2317,0,40.65,75.57,3.942,304.3,9.87,7.867
101,2022,136,2318,0,40.51,75.97,4.6,300.4,11.78,7.867
101,2022,136,2319,0,40.4,76.28,4.395,299.3,8.97,7.867
101,2022,136,2320,0,40.29,76.64,4.687,298.8,11.67,7.867
101,2022,136,2321,0,40.23,76.8,4.987,300.1,11.58,7.867
101,2022,136,2322,0,40.19,76.95,4.811,300.4,10.09,7.867
101,2022,136,2323,0,40.13,77.06,4.895,298.1,11.3,7.867
101,2022,136,2324,0,40.11,77.25,4.928,300.1,10.43,7.867
101,2022,136,2325,0,40.13,77.33,4.779,300,11.88,7.867
101,2022,136,2326,0,40.06,77.41,4.274,302.7,10.41,7.867
101,2022,136,2327,0,40.03,77.54,4.585,300.8,11.83,7.867
101,2022,136,2328,0,40.02,77.6,4.651,301.6,11.9,7.867
101,2022,136,2329,0,39.97,77.71,4.194,303.8,11.32,7.867
101,2022,136,2330,0,39.84,77.72,3.825,300.9,10.21,7.867
101,2022,136,2331,0,39.71,78.01,4.53,299.9,12.67,7.867
101,2022,136,2332,0,39.63,78.09,4.537,300.5,9.17,7.867
101,2022,136,2333,0,39.5,78.26,4.64,299.4,10.51,7.867
101,2022,136,2334,0,39.42,78.41,4.256,297.8,11.93,7.867
101,2022,136,2335,0,39.25,78.58,5.005,294.6,8.76,7.867
101,2022,136,2336,0,39.11,78.93,4.877,296.2,8.61,7.867
101,2022,136,2337,0,38.99,79.18,4.848,293.1,8.66,7.867
101,2022,136,2338,0,38.86,79.38,5.495,290.1,7.979,7.867
101,2022,136,2339,0,38.73,79.48,4.921,289.5,11.39,7.866
101,2022,136,2340,0,38.63,79.71,5.9,290.2,9.55,7.867
101,2022,136,2341,0,38.52,79.84,4.994,291.9,12.03,7.867
101,2022,136,2342,0,38.51,80.1,5.681,291.3,10.54,7.867
101,2022,136,2343,0,38.54,80.2,4.852,289.8,13.5,7.867
101,2022,136,2344,0,38.55,80.1,4.811,290.6,11.92,7.867
101,2022,136,2345,0,38.62,80.3,5.144,290,12.41,7.867
101,2022,136,2346,0,38.74,80.3,5.962,290,8.26,7.867
101,2022,136,2347,0,38.76,80.1,4.925,291.5,10.05,7.868
101,2022,136,2348,0,38.68,80.2,4.501,291.1,11.17,7.867
101,2022,136,2349,0,38.67,80.4,4.819,290.8,10.28,7.867
101,2022,136,2350,0,38.62,80.5,5.279,292.7,10.98,7.868
101,2022,136,2351,0,38.62,80.6,5.169,300,12.11,7.867
101,2022,136,2352,0,38.59,80.6,4.355,297.9,13.86,7.868
101,2022,136,2353,0,38.55,80.7,5.1,296.3,11.21,7.867
101,2022,136,2354,0,38.56,80.8,5.37,301.6,8.92,7.868
101,2022,136,2355,0,38.58,80.9,4.76,301.7,11.88,7.867
101,2022,136,2356,0,38.54,80.8,4.497,302.2,9.22,7.868
101,2022,136,2357,0,38.45,80.9,4.358,301.3,8.84,7.868
101,2022,136,2358,0,38.42,81.1,4.636,303.2,8.53,7.868
101,2022,136,2359,0,38.32,81.1,4.077,303.4,7.109,7.867
101,2022,136,2400,0,38.25,81.2,4.139,305.2,7.208,7.867
101,2022,137,001,0,38.07,81.3,3.989,304.4,6.844,7.868
101,2022,137,002,0,37.9,81.5,3.35,302.4,7.168,7.868
101,2022,137,003,0,37.77,81.9,3.803,301.4,9.02,7.868
101,2022,137,004,0,37.69,82.1,3.551,302.3,8.05,7.868
101,2022,137,005,0,37.58,82.2,3.756,301.7,6.333,7.867
101,2022,137,006,0,37.52,82.2,3.704,303.3,5.837,7.868
101,2022,137,007,0,37.52,82.3,4.231,298.2,6.975,7.868
101,2022,137,008,0,37.52,82.2,3.357,295.3,4.954,7.868
101,2022,137,009,0,37.42,82,3.591,294.6,4.012,7.867
101,2022,137,010,0,37.33,82.1,3.767,292.8,6.021,7.868
101,2022,137,011,0,37.25,82.2,3.361,290.8,4.35,7.868
101,2022,137,012,0,37.11,82.2,3.193,289.3,3.748,7.868
101,2022,137,013,0,36.99,82.4,3.357,285.1,2.664,7.868
101,2022,137,014,0,36.86,82.5,2.904,283.7,3.285,7.868
101,2022,137,015,0,36.64,82.5,3.102,283.2,4.143,7.868
101,2022,137,016,0,36.48,82.8,3.409,285.4,3.101,7.868
101,2022,137,017,0,36.34,83.1,3.083,283,2.132,7.868
101,2022,137,018,0,36.19,83.3,3.098,282.7,2.818,7.868
101,2022,137,019,0,36.03,83.5,2.981,280.3,3.343,7.867
101,2022,137,020,0,35.95,83.9,2.649,274.5,3.32,7.868
101,2022,137,021,0,35.87,84.1,2.619,267.5,0.611,7.867
101,2022,137,022,0,35.82,84.3,2.725,265,1.525,7.867
101,2022,137,023,0,35.84,84.6,2.51,260.5,0.098,7.867
101,2022,137,024,0,35.8,84.6,2.331,259.9,0.269,7.867
101,2022,137,025,0,35.78,84.7,2.214,259.1,1.109,7.867
101,2022,137,026,0,35.7,84.7,1.889,248.4,4.228,7.866
